"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
154.4499406,0.5435558149,0.1700580812,0.5275241017,0.7763081558
154.4599336,0.4684816955,0.2015991318,0.5320966244,0.7370509661
154.4699266,0.3505017675,0.2055670524,0.5192421055,0.6593342598
154.4799196,0.221053805,0.09215153396,0.4696799362,0.5272152619
154.4899126,0.09837859936,-0.05348272741,0.4150856531,0.4299242379
154.4999056,-0.05454041563,-0.1747902328,0.3721916485,0.4147926055
154.5098986,-0.1484113234,-0.228678757,0.2952645282,0.4018719154
154.5198916,-0.2860746238,-0.2285881251,0.1908952371,0.4129554611
154.5298846,-0.4179244032,-0.2083772242,0.1147890476,0.4808933352
154.5398776,-0.4452795783,-0.1825910032,-0.01610789141,0.4815317658
154.5498696,-0.427148532,-0.1592840016,-0.1261291103,0.473007203
154.5598626,-0.4055743163,-0.1577572936,-0.1795118594,0.4707466382
154.5698556,-0.3362086874,-0.1576637381,-0.2016447401,0.4225573771
154.5798486,-0.341318898,-0.1785675341,-0.2180531784,0.4426422291
154.5898416,-0.4450983147,-0.1846737814,-0.2333962905,0.5354350975
154.5998346,-0.4480666171,-0.2052033556,-0.2202412065,0.5397946828
